Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551512,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",8,Weight in kilograms,4549,,,,4549,,194795,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551513,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",8,Weight in kilograms,6159,,,,6159,,284630,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551519,"Fabrics, woven; of polyester staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.1",8,Weight in kilograms,15889,,,,15889,,694502,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551521,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",8,Weight in kilograms,1128,,,,1128,,55081,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551522,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with wool or fine animal hair",8,Weight in kilograms,1196,,,,1196,,61467,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551529,"Fabrics, woven; of acrylic or modacrylic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in item no. 5515.2",8,Weight in kilograms,3719,,,,3719,,161758,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551591,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with man-made filaments",8,Weight in kilograms,2346,,,,2346,,112899,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551599,"Fabrics, woven; of synthetic staple fibres n.e.c. in chapter 55, mixed mainly or solely with fibres n.e.c. in heading no. 5515",8,Weight in kilograms,11598,,,,11598,,411096,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551611,"Fabrics, woven; unbleached or bleached, containing 85% or more by weight of artificial staple fibres",8,Weight in kilograms,1166,,,,1166,,68964,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551612,"Fabrics, woven; dyed, containing 85% or more by weight of artificial staple fibres",8,Weight in kilograms,6538,,,,6538,,338814,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551613,"Fabrics, woven; of yarns of different colours, containing 85% or more by weight of artificial staple fibres",8,Weight in kilograms,221,,,,221,,25794,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551614,"Fabrics, woven; printed, containing 85% or more by weight of artificial staple fibres",8,Weight in kilograms,18,,,,18,,1794,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551621,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with manmade filaments",8,Weight in kilograms,1510,,,,1510,,28681,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551622,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",8,Weight in kilograms,7687,,,,7687,,427399,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551623,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments",8,Weight in kilograms,118,,,,118,,9075,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551631,"Fabrics, woven; unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",8,Weight in kilograms,298,,,,298,,5334,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551632,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",8,Weight in kilograms,910,,,,910,,49733,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551633,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair",8,Weight in kilograms,107,,,,107,,4567,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551642,"Fabrics, woven; dyed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",8,Weight in kilograms,1012,,,,1012,,66490,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551643,"Fabrics, woven; of yarns of different colours, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",8,Weight in kilograms,49,,,,49,,3904,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551644,"Fabrics, woven; printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton",8,Weight in kilograms,5,,,,5,,233,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551691,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",8,Weight in kilograms,8,,,,8,,64,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551692,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",8,Weight in kilograms,2519,,,,2519,,164498,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551693,"Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516",8,Weight in kilograms,375,,,,375,,21504,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,551694,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",8,Weight in kilograms,217,,,,217,,1396,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560121,"Wadding; other articles thereof, of cotton",8,Weight in kilograms,24300,,,,24300,,271473,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560122,"Wadding; other articles thereof, of man-made fibres",8,Weight in kilograms,30784,,,,30784,,404690,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560129,"Wadding; other articles thereof, other than of cotton or man-made fibres",8,Weight in kilograms,29464,,,,29464,,246049,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560130,Wadding; textile flock and dust and mill neps,8,Weight in kilograms,154020,,,,154020,,1795032,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560210,"Felt; needleloom felt and stitch-bonded fibre fabrics, whether or not impregnated, coated, covered or laminated",8,Weight in kilograms,770,,,,770,,306993,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560221,"Felt; of wool or fine animal hair (excluding needleloom felt or stitch-bonded fibre fabrics), not impregnated, coated, covered nor laminated",8,Weight in kilograms,2013,,,,2013,,69121,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560229,"Felt; of textile materials other than wool or fine animal hair (excluding needleloom felt and stitch-bonded fibre fabrics), not impregnated, coated, covered or laminated",8,Weight in kilograms,4746,,,,4746,,85921,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560290,"Felt; impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded fibre fabrics)",8,Weight in kilograms,36503,,,,36503,,1240031,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560311,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing not more than 25g/m2)",8,Weight in kilograms,304353,,,,304353,,1482543,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560312,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",8,Weight in kilograms,1691908,,,,1691908,,9652693,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560313,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)",8,Weight in kilograms,471032,,,,471032,,2068964,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560314,"Nonwovens; whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2)",8,Weight in kilograms,18872,,,,18872,,924527,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560391,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing not more than 25g/m2)",8,Weight in kilograms,180013,,,,180013,,3324962,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560392,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 25g/m2 but not more than 70g/m2)",8,Weight in kilograms,1033706,,,,1033706,,12634528,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560393,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 70g/m2 but not more than 150g/m2)",8,Weight in kilograms,3384320,,,,3384320,,27145223,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560394,"Nonwovens; whether or not impregnated, coated, covered or laminated, not of man-made filaments, (weighing more than 150g/m2)",8,Weight in kilograms,437302,,,,437302,,10535000,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560410,Rubber thread and cord; textile covered,8,Weight in kilograms,22565,,,,22565,,208220,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560490,"Yarn; textile yarn, strip, and the like of heading no. 5404 or 5405, impregnated, coated, covered, or sheathed with rubber or plastics, n.e.c. in heading no. 5604",8,Weight in kilograms,9148,,,,9148,,1746784,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560500,"Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal",8,Weight in kilograms,917,,,,917,,37947,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560600,"Yarn and strip and the like of heading no. 5404 or 5405; gimped, (other than those of heading no. 5406 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn",8,Weight in kilograms,4099,,,,4099,,176233,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560729,"Twine, cordage, ropes, cables; of sisal or other textile fibres of the genus agave (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",8,Weight in kilograms,4,,,,4,,694,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560741,"Twine; binder or baler twine, of polyethylene or polypropylene",8,Weight in kilograms,81,,,,81,,6383,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560749,"Twine, cordage, ropes, cables; of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed",8,Weight in kilograms,15415,,,,15415,,585728,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560750,"Twine, cordage, ropes, cables; of synthetic fibres other than polyethylene or polypropylene, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastics",8,Weight in kilograms,33144,,,,33144,,1134224,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560790,"Twine, cordage, ropes, cables; of materials n.e.c. in heading no. 5607, whether or not plaited, braided or impregnated, coated, covered, or sheathed with rubber or plastics",8,Weight in kilograms,2500,,,,2500,,168793,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560811,"Twine, cordage or rope; fishing nets, made up, of man made textile materials",8,Weight in kilograms,116826,,,,116826,,1399370,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560819,"Twine, cordage or rope; knotted netting, for other than fishing, of man-made textile materials",8,Weight in kilograms,26783,,,,26783,,161663,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560890,"Twine, cordage or rope; knotted netting, of other than man-made textiles",8,Weight in kilograms,985,,,,985,,16776,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,560900,"Yarn; articles of yarn, strip or the like of heading no. 5404 and 5405, twine, cordage, rope or cables n.e.c. or included",8,Weight in kilograms,5354,,,,5354,,171135,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570110,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, whether or not made up",2,Area in square metres,103,,,,95,,8804,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570190,"Carpets and other textile floor coverings; knotted, of textile materials (other than wool or fine animal hair), whether or not made up",2,Area in square metres,3,,,,1,,72,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570210,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs",2,Area in square metres,38,,,,27,,869,,,4
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570232,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,1,,,,1,,71,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570241,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,2,,,,11,,366,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570242,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,33,,,,24,,681,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570249,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,47,,,,36,,2864,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570250,"Carpets and other textile floor coverings; woven, (not tufted or flocked), not of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,42,,,,99,,956,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570291,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,5,,,,15,,63,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570292,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,9544,,,,11233,,31207,,,4
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570299,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made or wool or fine animal hair, not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,107,,,,56,,3326,,,4
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570310,"Carpets and other textile floor coverings; tufted, of wool or fine animal hair, whether or not made up",2,Area in square metres,15,,,,24,,2207,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570320,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",2,Area in square metres,44191,,,,111391,,303227,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570330,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up",2,Area in square metres,63,,,,198,,5509,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570390,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up",2,Area in square metres,243,,,,110,,5359,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570410,"Textile floor coverings; felt tiles, (not tufted or flocked), whether or not made up, having a maximum surface area of 0.3m2",2,Area in square metres,7674,,,,4435,,104215,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570490,"Carpets and other textile floor coverings; of felt, (not tufted or flocked), in the piece,  whether or not made up, having a maximum surface area exceeding 1 m2",2,Area in square metres,10,,,,40,,1821,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,570500,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",2,Area in square metres,25732,,,,13058,,203534,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580110,"Fabrics; woven pile, of wool or fine animal hair, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,120,,,,120,,5346,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580122,"Fabrics; woven pile, of cotton, cut corduroy, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,1189,,,,1189,,43266,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580123,"Fabrics; woven pile, of cotton, weft pile fabrics other than uncut and corduroy, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,3839,,,,3839,,129252,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580126,"Fabrics; chenille, of cotton, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,313,,,,313,,19167,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580127,"Fabrics; woven pile, of cotton, warp pile fabrics, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,144,,,,144,,7715,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580131,"Fabrics; woven pile, of man-made fibres, uncut weft pile fabrics, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,275,,,,275,,10965,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580132,"Fabrics; woven pile, of man-made fibres, cut corduroy, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,1200,,,,1200,,40419,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580133,"Fabrics; woven pile, of man-made fibres, other weft pile fabrics, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,188,,,,188,,7261,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580136,"Fabrics; chenille, of man-made fibres, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,485,,,,485,,31036,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580137,"Fabrics; woven pile, of man-made fibres, warp pile fabrics, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,35812,,,,35812,,1974836,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580190,"Fabrics; woven pile and chenille, of textile materials n.e.c. in heading no. 5801, other than fabrics of heading no. 5802 or 5806",8,Weight in kilograms,64,,,,64,,4050,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580219,"Fabrics; terry towelling and similar woven terry fabrics, of cotton, bleached, excluding narrow fabrics of heading no. 5806",8,Weight in kilograms,63,,,,63,,4817,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580220,"Fabrics; terry towelling and similar woven terry fabrics, of textile materials, excluding cotton, excluding narrow fabrics of heading no. 5806",8,Weight in kilograms,42,,,,42,,3728,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580300,Gauze; other than narrow fabrics of heading no. 5806,8,Weight in kilograms,816,,,,816,,38988,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580410,"Tulles and other net fabrics; excluding woven, knitted or crocheted fabrics, (other than fabrics of headings 60.02 to 60.06)",8,Weight in kilograms,468,,,,468,,40046,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580421,"Lace; mechanically made, of man-made fibres in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",8,Weight in kilograms,1852,,,,1852,,148656,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580429,"Lace; mechanically made, of textile materials, (other than man-made fibres), in the piece, in strips or motifs, (other than fabrics of headings 60.02 to 60.06)",8,Weight in kilograms,1540,,,,1540,,160080,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580500,"Tapestries; hand-woven, (Gobelins, Flanders, Aubusson, Beauvais and the like) and needle-worked tapestries (e.g. petit point, cross-stitch) whether or not made up",8,Weight in kilograms,225,,,,225,,24812,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580610,Fabrics; woven pile (including terry towelling and similar terry fabrics) and chenille fabrics (excluding goods of heading no. 5807),8,Weight in kilograms,6589,,,,6589,,532281,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580620,"Fabrics; narrow (excluding pile fabrics), containing by weight 5% or more of elastomeric yarn or rubber thread",8,Weight in kilograms,1039,,,,1039,,31175,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580631,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of cotton (excluding goods of heading no. 5807)",8,Weight in kilograms,153,,,,153,,9166,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580632,"Fabrics, narrow woven fabrics, n.e.c. in heading no. 5806, of man-made fibres (excluding goods of heading no. 5807)",8,Weight in kilograms,98754,,,,98754,,1423802,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580639,"Fabrics; narrow woven fabrics, n.e.c. in heading no. 5806, of textile materials n.e.c. in item no. 5806.3 (excluding goods of heading no. 5807)",8,Weight in kilograms,1519,,,,1519,,46957,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580640,"Fabrics; narrow woven, consisting of warp without weft, assembled by means of an adhesive (bolducs)",8,Weight in kilograms,2,,,,2,,10,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580710,"Labels, badges and similar articles; woven, of textile materials, in the piece, in strips or cut to shape or size, not embroidered",8,Weight in kilograms,1528,,,,1528,,198192,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580790,"Labels, badges and similar articles; (other than woven), of textile materials, in the piece, in strips or cut to shape or size, not embroidered",8,Weight in kilograms,955,,,,955,,152435,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580810,Braids; in the piece,8,Weight in kilograms,20420,,,,20420,,1980070,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580890,"Ornamental trimmings; tassels, pompons and similar articles; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted",8,Weight in kilograms,1407,,,,1407,,29017,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,580900,"Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included",8,Weight in kilograms,44,,,,44,,10455,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,581010,"Embroidery; without visible ground, in the piece, in strips or in motifs",8,Weight in kilograms,1775,,,,1775,,12244,,,0
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,581091,"Embroidery; with visible ground, of cotton, in the piece, in strips or in motifs",8,Weight in kilograms,64,,,,64,,9214,,,0
